Date,rainfall
29/08/2009,
30/08/2009,
31/08/2009,
01/09/2009,
02/09/2009,
03/09/2009,
04/09/2009,
05/09/2009,
06/09/2009,
07/09/2009,
08/09/2009,
09/09/2009,
10/09/2009,
11/09/2009,
12/09/2009,
13/09/2009,
14/09/2009,
15/09/2009,
16/09/2009,
17/09/2009,
18/09/2009,
19/09/2009,
20/09/2009,
21/09/2009,
22/09/2009,
23/09/2009,
24/09/2009,
25/09/2009,
26/09/2009,
27/09/2009,
28/09/2009,
29/09/2009,
30/09/2009,
01/10/2009,
02/10/2009,
03/10/2009,
04/10/2009,
05/10/2009,
06/10/2009,
07/10/2009,
08/10/2009,
09/10/2009,
10/10/2009,
11/10/2009,
12/10/2009,
13/10/2009,
14/10/2009,
15/10/2009,
16/10/2009,
17/10/2009,
18/10/2009,
19/10/2009,
20/10/2009,
21/10/2009,
22/10/2009,
23/10/2009,
24/10/2009,
25/10/2009,
26/10/2009,
27/10/2009,
28/10/2009,
29/10/2009,
30/10/2009,
31/10/2009,
01/11/2009,
02/11/2009,
03/11/2009,
04/11/2009,
05/11/2009,
06/11/2009,
07/11/2009,
08/11/2009,
09/11/2009,
10/11/2009,
11/11/2009,
12/11/2009,
13/11/2009,
14/11/2009,
15/11/2009,
16/11/2009,
17/11/2009,
18/11/2009,
19/11/2009,
20/11/2009,
21/11/2009,
22/11/2009,
23/11/2009,
24/11/2009,
25/11/2009,
26/11/2009,
27/11/2009,
28/11/2009,
29/11/2009,
30/11/2009,
01/12/2009,
02/12/2009,
03/12/2009,
04/12/2009,
05/12/2009,
06/12/2009,
07/12/2009,
08/12/2009,
09/12/2009,
10/12/2009,
11/12/2009,
12/12/2009,
13/12/2009,
14/12/2009,
15/12/2009,
16/12/2009,
17/12/2009,
18/12/2009,
19/12/2009,
20/12/2009,
21/12/2009,
22/12/2009,
23/12/2009,
24/12/2009,
25/12/2009,
26/12/2009,
27/12/2009,
28/12/2009,
29/12/2009,
30/12/2009,
31/12/2009,
01/01/2010,58.6
02/01/2010,11.0
03/01/2010,0.0
04/01/2010,0.6
05/01/2010,11.9
06/01/2010,8.0
07/01/2010,8.0
08/01/2010,14.6
09/01/2010,11.1
10/01/2010,37.0
11/01/2010,5.5
12/01/2010,0.5
13/01/2010,0.0
14/01/2010,0.0
15/01/2010,0.0
16/01/2010,0.0
17/01/2010,0.1
18/01/2010,0.0
19/01/2010,0.0
20/01/2010,0.0
21/01/2010,0.0
22/01/2010,0.0
23/01/2010,0.0
24/01/2010,0.0
25/01/2010,0.0
26/01/2010,0.0
27/01/2010,2.1
28/01/2010,0.0
29/01/2010,0.0
30/01/2010,0.0
31/01/2010,0.0
01/02/2010,0.0
02/02/2010,0.0
03/02/2010,0.0
04/02/2010,0.4
05/02/2010,0.0
06/02/2010,30.7
07/02/2010,0.0
08/02/2010,0.0
09/02/2010,0.0
10/02/2010,0.0
11/02/2010,0.0
12/02/2010,0.0
13/02/2010,0.4
14/02/2010,0.0
15/02/2010,0.0
16/02/2010,0.3
17/02/2010,0.9
18/02/2010,23.4
19/02/2010,8.2
20/02/2010,30.9
21/02/2010,0.6
22/02/2010,7.4
23/02/2010,22.2
24/02/2010,1.8
25/02/2010,0.0
26/02/2010,7.3
27/02/2010,0.0
28/02/2010,0.0
01/03/2010,0.1
02/03/2010,8.0
03/03/2010,0.0
04/03/2010,26.9
05/03/2010,1.2
06/03/2010,0.0
07/03/2010,0.0
08/03/2010,0.0
09/03/2010,0.0
10/03/2010,0.0
11/03/2010,0.0
12/03/2010,1.6
13/03/2010,0.0
14/03/2010,0.0
15/03/2010,0.0
16/03/2010,0.0
17/03/2010,0.0
18/03/2010,0.0
19/03/2010,0.0
20/03/2010,0.0
21/03/2010,0.0
22/03/2010,10.0
23/03/2010,0.6
24/03/2010,0.0
25/03/2010,0.0
26/03/2010,1.0
27/03/2010,1.0
28/03/2010,0.4
29/03/2010,0.0
30/03/2010,0.2
31/03/2010,6.2
01/04/2010,4.8
02/04/2010,21.2
03/04/2010,7.2
04/04/2010,0.0
05/04/2010,25.0
06/04/2010,0.0
07/04/2010,0.0
08/04/2010,0.0
09/04/2010,0.0
10/04/2010,0.0
11/04/2010,13.8
12/04/2010,1.2
13/04/2010,0.0
14/04/2010,0.0
15/04/2010,0.0
16/04/2010,0.0
17/04/2010,2.8
18/04/2010,0.2
19/04/2010,0.0
20/04/2010,0.0
21/04/2010,0.0
22/04/2010,0.0
23/04/2010,7.4
24/04/2010,10.6
25/04/2010,0.0
26/04/2010,0.0
27/04/2010,0.0
28/04/2010,0.2
29/04/2010,0.0
30/04/2010,0.0
01/05/2010,0.0
02/05/2010,7.0
03/05/2010,26.2
04/05/2010,9.4
05/05/2010,18.6
06/05/2010,26.2
07/05/2010,32.4
08/05/2010,0.0
09/05/2010,0.0
10/05/2010,4.4
11/05/2010,9.0
12/05/2010,11.6
13/05/2010,16.8
14/05/2010,21.4
15/05/2010,6.0
16/05/2010,2.0
17/05/2010,6.0
18/05/2010,0.0
19/05/2010,0.0
20/05/2010,4.4
21/05/2010,0.0
22/05/2010,0.0
23/05/2010,0.0
24/05/2010,0.0
25/05/2010,0.0
26/05/2010,0.0
27/05/2010,0.0
28/05/2010,0.0
29/05/2010,0.0
30/05/2010,0.0
31/05/2010,0.2
01/06/2010,0.0
02/06/2010,0.0
03/06/2010,0.4
04/06/2010,0.0
05/06/2010,0.0
06/06/2010,0.0
07/06/2010,0.0
08/06/2010,0.0
09/06/2010,0.0
10/06/2010,0.0
11/06/2010,0.0
12/06/2010,0.0
13/06/2010,0.0
14/06/2010,1.0
15/06/2010,3.0
16/06/2010,47.4
17/06/2010,4.6
18/06/2010,8.4
19/06/2010,140.8
20/06/2010,38.2
21/06/2010,5.2
22/06/2010,0.0
23/06/2010,0.6
24/06/2010,0.0
25/06/2010,0.0
26/06/2010,0.0
27/06/2010,0.0
28/06/2010,0.0
29/06/2010,0.0
30/06/2010,0.0
01/07/2010,0.0
02/07/2010,0.0
03/07/2010,1.2
04/07/2010,0.0
05/07/2010,0.0
06/07/2010,0.0
07/07/2010,0.0
08/07/2010,0.0
09/07/2010,0.0
10/07/2010,0.0
11/07/2010,0.0
12/07/2010,0.0
13/07/2010,0.0
14/07/2010,0.0
15/07/2010,0.0
16/07/2010,0.0
17/07/2010,0.0
18/07/2010,0.0
19/07/2010,0.0
20/07/2010,0.0
21/07/2010,0.0
22/07/2010,0.0
23/07/2010,0.0
24/07/2010,0.0
25/07/2010,0.0
26/07/2010,0.0
27/07/2010,0.0
28/07/2010,0.4
29/07/2010,31.2
30/07/2010,72.2
31/07/2010,0.4
01/08/2010,0.0
02/08/2010,0.0
03/08/2010,0.0
04/08/2010,0.4
05/08/2010,4.0
06/08/2010,14.6
07/08/2010,0.0
08/08/2010,0.0
09/08/2010,0.0
10/08/2010,0.0
11/08/2010,0.0
12/08/2010,0.0
13/08/2010,32.0
14/08/2010,1.2
15/08/2010,26.4
16/08/2010,0.2
17/08/2010,0.0
18/08/2010,0.0
19/08/2010,0.0
20/08/2010,0.4
21/08/2010,0.0
22/08/2010,0.0
23/08/2010,0.0
24/08/2010,0.0
25/08/2010,0.0
26/08/2010,0.0
27/08/2010,0.0
28/08/2010,0.4
29/08/2010,0.0
30/08/2010,0.0
31/08/2010,5.0
01/09/2010,0.0
02/09/2010,0.0
03/09/2010,0.0
04/09/2010,0.0
05/09/2010,0.0
06/09/2010,0.0
07/09/2010,0.0
08/09/2010,4.0
09/09/2010,8.4
10/09/2010,8.0
11/09/2010,0.0
12/09/2010,0.0
13/09/2010,0.0
14/09/2010,16.4
15/09/2010,0.0
16/09/2010,5.2
17/09/2010,43.2
18/09/2010,2.8
19/09/2010,9.6
20/09/2010,0.0
21/09/2010,0.0
22/09/2010,0.0
23/09/2010,0.0
24/09/2010,0.0
25/09/2010,10.0
26/09/2010,0.0
27/09/2010,6.2
28/09/2010,1.8
29/09/2010,2.2
30/09/2010,0.0
01/10/2010,0.0
02/10/2010,10.4
03/10/2010,0.0
04/10/2010,1.2
05/10/2010,21.4
06/10/2010,2.0
07/10/2010,0.0
08/10/2010,0.0
09/10/2010,0.0
10/10/2010,0.0
11/10/2010,0.0
12/10/2010,0.0
13/10/2010,0.0
14/10/2010,1.4
15/10/2010,0.0
16/10/2010,0.0
17/10/2010,38.0
18/10/2010,1.2
19/10/2010,0.0
20/10/2010,0.2
21/10/2010,0.0
22/10/2010,0.0
23/10/2010,0.0
24/10/2010,0.0
25/10/2010,71.2
26/10/2010,21.2
27/10/2010,0.0
28/10/2010,0.0
29/10/2010,0.0
30/10/2010,0.0
31/10/2010,41.0
01/11/2010,58.2
02/11/2010,22.8
03/11/2010,2.4
04/11/2010,0.2
05/11/2010,0.0
06/11/2010,0.0
07/11/2010,0.0
08/11/2010,31.6
09/11/2010,34.2
10/11/2010,19.8
11/11/2010,18.4
12/11/2010,4.4
13/11/2010,15.4
14/11/2010,0.0
15/11/2010,0.0
16/11/2010,40.4
17/11/2010,0.2
18/11/2010,0.6
19/11/2010,12.4
20/11/2010,6.2
21/11/2010,5.4
22/11/2010,37.4
23/11/2010,3.2
24/11/2010,0.0
25/11/2010,6.2
26/11/2010,19.6
27/11/2010,1.2
28/11/2010,0.2
29/11/2010,12.8
30/11/2010,0.0
01/12/2010,24.0
02/12/2010,16.0
03/12/2010,11.4
04/12/2010,5.0
05/12/2010,0.0
06/12/2010,8.4
07/12/2010,23.4
08/12/2010,4.4
09/12/2010,12.2
10/12/2010,0.0
11/12/2010,0.0
12/12/2010,0.0
13/12/2010,0.0
14/12/2010,0.0
15/12/2010,0.0
16/12/2010,0.0
17/12/2010,0.0
18/12/2010,0.0
19/12/2010,5.0
20/12/2010,8.8
21/12/2010,0.0
22/12/2010,70.0
23/12/2010,31.4
24/12/2010,23.0
25/12/2010,9.2
26/12/2010,0.6
27/12/2010,0.0
28/12/2010,0.0
29/12/2010,0.0
30/12/2010,0.6
31/12/2010,0.2
01/01/2011,0.0
02/01/2011,0.0
03/01/2011,0.0
04/01/2011,0.0
05/01/2011,0.0
06/01/2011,0.8
07/01/2011,41.6
08/01/2011,1.0
09/01/2011,0.0
10/01/2011,0.6
11/01/2011,18.4
12/01/2011,13.0
13/01/2011,0.0
14/01/2011,0.0
15/01/2011,0.0
16/01/2011,0.0
17/01/2011,0.0
18/01/2011,0.0
19/01/2011,0.0
20/01/2011,4.4
21/01/2011,0.0
22/01/2011,0.0
23/01/2011,0.0
24/01/2011,0.0
25/01/2011,0.0
26/01/2011,2.8
27/01/2011,0.0
28/01/2011,0.0
29/01/2011,0.0
30/01/2011,12.8
31/01/2011,2.8
01/02/2011,0.0
02/02/2011,0.0
03/02/2011,0.0
04/02/2011,0.0
05/02/2011,0.0
06/02/2011,0.0
07/02/2011,0.0
08/02/2011,0.0
09/02/2011,0.0
10/02/2011,0.0
11/02/2011,0.0
12/02/2011,0.0
13/02/2011,4.6
14/02/2011,21.4
15/02/2011,0.0
16/02/2011,18.0
17/02/2011,26.6
18/02/2011,10.2
19/02/2011,0.0
20/02/2011,0.0
21/02/2011,6.8
22/02/2011,0.0
23/02/2011,0.0
24/02/2011,0.0
25/02/2011,0.0
26/02/2011,0.0
27/02/2011,0.2
28/02/2011,4.4
01/03/2011,0.0
02/03/2011,0.0
03/03/2011,1.0
04/03/2011,1.8
05/03/2011,0.0
06/03/2011,0.4
07/03/2011,0.0
08/03/2011,0.0
09/03/2011,0.0
10/03/2011,0.0
11/03/2011,0.0
12/03/2011,0.0
13/03/2011,5.0
14/03/2011,25.8
15/03/2011,18.6
16/03/2011,20.6
17/03/2011,9.8
18/03/2011,10.8
19/03/2011,0.0
20/03/2011,0.0
21/03/2011,0.0
22/03/2011,0.0
23/03/2011,0.0
24/03/2011,0.0
25/03/2011,0.0
26/03/2011,0.0
27/03/2011,0.0
28/03/2011,20.4
29/03/2011,9.6
30/03/2011,0.0
31/03/2011,0.0
01/04/2011,0.0
02/04/2011,0.0
03/04/2011,0.0
04/04/2011,0.0
05/04/2011,0.0
06/04/2011,0.0
07/04/2011,0.0
08/04/2011,0.0
09/04/2011,0.0
10/04/2011,0.0
11/04/2011,0.0
12/04/2011,0.0
13/04/2011,0.0
14/04/2011,0.0
15/04/2011,6.8
16/04/2011,0.2
17/04/2011,0.0
18/04/2011,0.0
19/04/2011,0.0
20/04/2011,0.0
21/04/2011,0.0
22/04/2011,0.0
23/04/2011,4.6
24/04/2011,0.0
25/04/2011,0.0
26/04/2011,0.0
27/04/2011,0.0
28/04/2011,0.0
29/04/2011,0.6
30/04/2011,4.0
01/05/2011,0.0
02/05/2011,0.0
03/05/2011,1.4
04/05/2011,0.0
05/05/2011,2.8
06/05/2011,0.0
07/05/2011,0.0
08/05/2011,0.0
09/05/2011,0.0
10/05/2011,0.0
11/05/2011,0.0
12/05/2011,0.0
13/05/2011,0.0
14/05/2011,0.0
15/05/2011,1.4
16/05/2011,3.2
17/05/2011,0.0
18/05/2011,0.0
19/05/2011,0.0
20/05/2011,0.0
21/05/2011,0.0
22/05/2011,0.0
23/05/2011,0.0
24/05/2011,0.0
25/05/2011,0.0
26/05/2011,0.0
27/05/2011,0.0
28/05/2011,0.2
29/05/2011,0.0
30/05/2011,0.0
31/05/2011,0.0
01/06/2011,6.8
02/06/2011,0.0
03/06/2011,0.8
04/06/2011,0.0
05/06/2011,0.0
06/06/2011,48.4
07/06/2011,10.2
08/06/2011,19.8
09/06/2011,27.2
10/06/2011,0.6
11/06/2011,0.0
12/06/2011,0.0
13/06/2011,0.0
14/06/2011,0.0
15/06/2011,0.0
16/06/2011,0.0
17/06/2011,0.0
18/06/2011,0.0
19/06/2011,0.0
20/06/2011,0.0
21/06/2011,0.0
22/06/2011,0.0
23/06/2011,0.0
24/06/2011,0.0
25/06/2011,0.0
26/06/2011,0.0
27/06/2011,0.0
28/06/2011,0.0
29/06/2011,0.0
30/06/2011,0.0
01/07/2011,0.0
02/07/2011,0.0
03/07/2011,1.2
04/07/2011,0.0
05/07/2011,2.4
06/07/2011,0.0
07/07/2011,0.0
08/07/2011,0.0
09/07/2011,0.0
10/07/2011,0.0
11/07/2011,0.0
12/07/2011,0.0
13/07/2011,0.0
14/07/2011,0.0
15/07/2011,0.0
16/07/2011,0.0
17/07/2011,0.0
18/07/2011,0.0
19/07/2011,0.0
20/07/2011,27.2
21/07/2011,0.0
22/07/2011,0.0
23/07/2011,0.0
24/07/2011,1.8
25/07/2011,0.0
26/07/2011,0.0
27/07/2011,0.0
28/07/2011,1.6
29/07/2011,0.0
30/07/2011,3.0
31/07/2011,0.0
01/08/2011,0.0
02/08/2011,0.0
03/08/2011,0.0
04/08/2011,0.0
05/08/2011,0.0
06/08/2011,0.0
07/08/2011,0.0
08/08/2011,19.2
09/08/2011,0.0
10/08/2011,0.0
11/08/2011,0.0
12/08/2011,0.0
13/08/2011,0.0
14/08/2011,0.0
15/08/2011,0.0
16/08/2011,0.0
17/08/2011,0.0
18/08/2011,0.0
19/08/2011,0.0
20/08/2011,0.0
21/08/2011,0.0
22/08/2011,0.0
23/08/2011,0.0
24/08/2011,0.0
25/08/2011,0.0
26/08/2011,0.0
27/08/2011,0.0
28/08/2011,0.0
29/08/2011,0.0
30/08/2011,0.0
31/08/2011,0.0
01/09/2011,0.0
02/09/2011,0.0
03/09/2011,0.0
04/09/2011,0.2
05/09/2011,81.0
06/09/2011,7.4
07/09/2011,0.0
08/09/2011,0.0
09/09/2011,0.0
10/09/2011,0.0
11/09/2011,0.0
12/09/2011,0.0
13/09/2011,0.0
14/09/2011,0.0
15/09/2011,0.0
16/09/2011,0.0
17/09/2011,0.0
18/09/2011,0.0
19/09/2011,34.4
20/09/2011,3.0
21/09/2011,0.0
22/09/2011,0.0
23/09/2011,0.0
24/09/2011,0.0
25/09/2011,0.0
26/09/2011,14.0
27/09/2011,0.0
28/09/2011,0.0
29/09/2011,0.0
30/09/2011,0.0
01/10/2011,0.0
02/10/2011,0.0
03/10/2011,0.0
04/10/2011,0.0
05/10/2011,0.0
06/10/2011,0.0
07/10/2011,1.8
08/10/2011,1.0
09/10/2011,0.0
10/10/2011,0.0
11/10/2011,0.0
12/10/2011,0.0
13/10/2011,0.0
14/10/2011,0.0
15/10/2011,0.0
16/10/2011,0.0
17/10/2011,0.0
18/10/2011,0.0
19/10/2011,4.8
20/10/2011,14.4
21/10/2011,0.2
22/10/2011,0.0
23/10/2011,0.0
24/10/2011,0.0
25/10/2011,16.0
26/10/2011,32.8
27/10/2011,0.0
28/10/2011,0.0
29/10/2011,0.0
30/10/2011,0.0
31/10/2011,0.0
01/11/2011,0.0
02/11/2011,0.0
03/11/2011,0.0
04/11/2011,2.8
05/11/2011,18.0
06/11/2011,9.6
07/11/2011,5.6
08/11/2011,18.0
09/11/2011,1.2
10/11/2011,0.0
11/11/2011,0.0
12/11/2011,0.0
13/11/2011,0.0
14/11/2011,0.0
15/11/2011,0.0
16/11/2011,0.0
17/11/2011,0.0
18/11/2011,0.0
19/11/2011,0.0
20/11/2011,0.0
21/11/2011,0.0
22/11/2011,0.0
23/11/2011,0.0
24/11/2011,0.0
25/11/2011,0.0
26/11/2011,0.0
27/11/2011,0.0
28/11/2011,0.0
29/11/2011,0.0
30/11/2011,0.0
01/12/2011,0.0
02/12/2011,4.4
03/12/2011,12.6
04/12/2011,6.0
05/12/2011,32.0
06/12/2011,19.0
07/12/2011,0.0
08/12/2011,0.0
09/12/2011,0.0
10/12/2011,0.2
11/12/2011,2.4
12/12/2011,20.4
13/12/2011,27.4
14/12/2011,4.2
15/12/2011,11.8
16/12/2011,0.4
17/12/2011,46.2
18/12/2011,0.0
19/12/2011,0.0
20/12/2011,0.0
21/12/2011,0.2
22/12/2011,0.0
23/12/2011,0.0
24/12/2011,0.0
25/12/2011,8.2
26/12/2011,0.0
27/12/2011,0.0
28/12/2011,0.0
29/12/2011,0.0
30/12/2011,0.2
31/12/2011,0.0
01/01/2012,0.0
02/01/2012,0.0
03/01/2012,21.2
04/01/2012,0.0
05/01/2012,5.0
06/01/2012,1.8
07/01/2012,0.0
08/01/2012,0.0
09/01/2012,0.0
10/01/2012,0.0
11/01/2012,0.0
12/01/2012,0.0
13/01/2012,0.0
14/01/2012,0.0
15/01/2012,0.0
16/01/2012,0.0
17/01/2012,0.0
18/01/2012,0.0
19/01/2012,0.0
20/01/2012,3.4
21/01/2012,0.4
22/01/2012,0.0
23/01/2012,0.0
24/01/2012,0.0
25/01/2012,0.0
26/01/2012,0.0
27/01/2012,0.0
28/01/2012,0.0
29/01/2012,0.0
30/01/2012,0.0
31/01/2012,0.0
01/02/2012,4.6
02/02/2012,6.4
03/02/2012,0.0
04/02/2012,0.0
05/02/2012,0.0
06/02/2012,0.0
07/02/2012,0.0
08/02/2012,0.0
09/02/2012,0.0
10/02/2012,0.0
11/02/2012,0.0
12/02/2012,0.0
13/02/2012,0.0
14/02/2012,0.0
15/02/2012,0.0
16/02/2012,0.0
17/02/2012,0.0
18/02/2012,0.0
19/02/2012,2.2
20/02/2012,6.6
21/02/2012,5.6
22/02/2012,0.0
23/02/2012,0.0
24/02/2012,0.0
25/02/2012,0.0
26/02/2012,0.0
27/02/2012,0.0
28/02/2012,0.0
29/02/2012,0.0
01/03/2012,0.0
02/03/2012,0.0
03/03/2012,0.0
04/03/2012,0.0
05/03/2012,0.0
06/03/2012,40.4
07/03/2012,0.0
08/03/2012,0.0
09/03/2012,0.0
10/03/2012,0.0
11/03/2012,0.0
12/03/2012,0.0
13/03/2012,0.0
14/03/2012,0.0
15/03/2012,0.0
16/03/2012,0.0
17/03/2012,0.0
18/03/2012,0.0
19/03/2012,1.0
20/03/2012,3.4
21/03/2012,0.0
22/03/2012,0.0
23/03/2012,0.0
24/03/2012,0.0
25/03/2012,0.0
26/03/2012,1.2
27/03/2012,0.0
28/03/2012,0.0
29/03/2012,0.0
30/03/2012,0.0
31/03/2012,0.0
01/04/2012,0.0
02/04/2012,0.0
03/04/2012,5.0
04/04/2012,2.6
05/04/2012,4.6
06/04/2012,0.0
07/04/2012,13.0
08/04/2012,37.2
09/04/2012,4.4
10/04/2012,0.0
11/04/2012,17.2
12/04/2012,18.0
13/04/2012,1.2
14/04/2012,0.4
15/04/2012,14.4
16/04/2012,0.0
17/04/2012,2.0
18/04/2012,5.6
19/04/2012,8.0
20/04/2012,11.6
21/04/2012,22.8
22/04/2012,24.6
23/04/2012,0.2
24/04/2012,12.2
25/04/2012,14.2
26/04/2012,0.2
27/04/2012,0.0
28/04/2012,0.0
29/04/2012,0.0
30/04/2012,0.8
01/05/2012,5.2
02/05/2012,19.8
03/05/2012,0.0
04/05/2012,0.0
05/05/2012,0.0
06/05/2012,23.6
07/05/2012,17.8
08/05/2012,0.0
09/05/2012,0.0
10/05/2012,0.0
11/05/2012,0.0
12/05/2012,0.0
13/05/2012,0.0
14/05/2012,4.0
15/05/2012,0.0
16/05/2012,0.0
17/05/2012,0.0
18/05/2012,0.0
19/05/2012,0.0
20/05/2012,3.8
21/05/2012,43.6
22/05/2012,1.2
23/05/2012,0.4
24/05/2012,0.0
25/05/2012,0.0
26/05/2012,6.6
27/05/2012,0.0
28/05/2012,0.0
29/05/2012,0.0
30/05/2012,0.0
31/05/2012,0.0
01/06/2012,0.0
02/06/2012,0.0
03/06/2012,0.0
04/06/2012,4.6
05/06/2012,11.4
06/06/2012,0.0
07/06/2012,0.0
08/06/2012,0.0
09/06/2012,0.0
10/06/2012,0.0
11/06/2012,9.0
12/06/2012,3.6
13/06/2012,3.0
14/06/2012,0.2
15/06/2012,0.0
16/06/2012,0.0
17/06/2012,0.0
18/06/2012,0.0
19/06/2012,0.0
20/06/2012,0.0
21/06/2012,0.0
22/06/2012,0.0
23/06/2012,0.0
24/06/2012,0.0
25/06/2012,0.0
26/06/2012,0.0
27/06/2012,0.0
28/06/2012,0.0
29/06/2012,0.0
30/06/2012,0.0
01/07/2012,0.0
02/07/2012,0.0
03/07/2012,0.0
04/07/2012,0.0
05/07/2012,0.0
06/07/2012,0.0
07/07/2012,0.0
08/07/2012,0.0
09/07/2012,0.0
10/07/2012,0.0
11/07/2012,0.0
12/07/2012,0.0
13/07/2012,0.0
14/07/2012,0.0
15/07/2012,0.0
16/07/2012,0.0
17/07/2012,0.0
18/07/2012,0.0
19/07/2012,0.0
20/07/2012,0.0
21/07/2012,0.0
22/07/2012,0.0
23/07/2012,0.0
24/07/2012,0.0
25/07/2012,0.0
26/07/2012,0.8
27/07/2012,0.0
28/07/2012,0.0
29/07/2012,0.0
30/07/2012,0.0
31/07/2012,0.0
01/08/2012,0.4
02/08/2012,0.0
03/08/2012,0.0
04/08/2012,0.0
05/08/2012,0.0
06/08/2012,0.0
07/08/2012,0.0
08/08/2012,0.0
09/08/2012,0.0
10/08/2012,0.0
11/08/2012,9.4
12/08/2012,0.0
13/08/2012,0.0
14/08/2012,0.0
15/08/2012,0.0
16/08/2012,0.0
17/08/2012,0.0
18/08/2012,0.0
19/08/2012,0.0
20/08/2012,0.0
21/08/2012,0.0
22/08/2012,0.0
23/08/2012,0.0
24/08/2012,0.0
25/08/2012,0.0
26/08/2012,59.2
27/08/2012,0.0
28/08/2012,0.0
29/08/2012,0.0
30/08/2012,0.0
31/08/2012,0.0
01/09/2012,0.0
02/09/2012,0.2
03/09/2012,21.8
04/09/2012,4.8
05/09/2012,0.0
06/09/2012,0.0
07/09/2012,0.0
08/09/2012,0.0
09/09/2012,0.0
10/09/2012,0.0
11/09/2012,0.0
12/09/2012,0.0
13/09/2012,2.0
14/09/2012,0.0
15/09/2012,0.0
16/09/2012,0.0
17/09/2012,0.0
18/09/2012,0.0
19/09/2012,0.0
20/09/2012,7.2
21/09/2012,0.0
22/09/2012,0.0
23/09/2012,0.0
24/09/2012,0.0
25/09/2012,0.0
26/09/2012,0.0
27/09/2012,16.4
28/09/2012,3.6
29/09/2012,0.2
30/09/2012,1.0
01/10/2012,22.8
02/10/2012,4.4
03/10/2012,0.0
04/10/2012,0.2
05/10/2012,0.0
06/10/2012,0.0
07/10/2012,0.0
08/10/2012,0.0
09/10/2012,3.6
10/10/2012,0.2
11/10/2012,0.0
12/10/2012,42.0
13/10/2012,1.0
14/10/2012,1.2
15/10/2012,10.8
16/10/2012,43.0
17/10/2012,0.8
18/10/2012,0.0
19/10/2012,0.0
20/10/2012,0.0
21/10/2012,0.0
22/10/2012,0.0
23/10/2012,0.0
24/10/2012,0.0
25/10/2012,0.0
26/10/2012,1.8
27/10/2012,59.2
28/10/2012,24.8
29/10/2012,16.6
30/10/2012,0.0
31/10/2012,1.6
01/11/2012,34.6
02/11/2012,1.0
03/11/2012,0.0
04/11/2012,26.4
05/11/2012,29.4
06/11/2012,1.8
07/11/2012,11.6
08/11/2012,0.0
09/11/2012,0.0
10/11/2012,0.2
11/11/2012,98.4
12/11/2012,23.6
13/11/2012,1.0
14/11/2012,0.6
15/11/2012,0.0
16/11/2012,0.0
17/11/2012,0.0
18/11/2012,0.0
19/11/2012,0.0
20/11/2012,0.2
21/11/2012,0.0
22/11/2012,0.0
23/11/2012,3.4
24/11/2012,0.0
25/11/2012,1.2
26/11/2012,0.0
27/11/2012,0.4
28/11/2012,34.6
29/11/2012,14.4
30/11/2012,0.4
01/12/2012,14.4
02/12/2012,14.2
03/12/2012,0.0
04/12/2012,5.2
05/12/2012,30.6
06/12/2012,0.2
07/12/2012,0.0
08/12/2012,19.0
09/12/2012,5.0
10/12/2012,0.8
11/12/2012,0.2
12/12/2012,0.0
13/12/2012,0.0
14/12/2012,20.6
15/12/2012,70.6
16/12/2012,38.6
17/12/2012,7.0
18/12/2012,4.2
19/12/2012,0.0
20/12/2012,0.0
21/12/2012,2.2
22/12/2012,0.2
23/12/2012,0.0
24/12/2012,0.0
25/12/2012,0.0
26/12/2012,1.4
27/12/2012,7.0
28/12/2012,5.0
29/12/2012,0.0
30/12/2012,0.0
31/12/2012,0.0
01/01/2013,0.0
02/01/2013,19.2
03/01/2013,11.8
04/01/2013,0.0
05/01/2013,0.0
06/01/2013,0.0
07/01/2013,0.0
08/01/2013,0.0
09/01/2013,0.0
10/01/2013,0.2
11/01/2013,1.0
12/01/2013,6.6
13/01/2013,2.8
14/01/2013,37.8
15/01/2013,32.4
16/01/2013,22.6
17/01/2013,1.4
18/01/2013,0.0
19/01/2013,0.0
20/01/2013,44.0
21/01/2013,29.2
22/01/2013,12.2
23/01/2013,0.4
24/01/2013,4.0
25/01/2013,0.0
26/01/2013,0.0
27/01/2013,0.0
28/01/2013,5.4
29/01/2013,2.2
30/01/2013,0.0
31/01/2013,0.2
01/02/2013,0.0
02/02/2013,5.0
03/02/2013,35.4
04/02/2013,0.0
05/02/2013,0.0
06/02/2013,0.4
07/02/2013,0.0
08/02/2013,0.0
09/02/2013,0.0
10/02/2013,0.0
11/02/2013,0.0
12/02/2013,51.8
13/02/2013,2.4
14/02/2013,0.0
15/02/2013,0.0
16/02/2013,0.0
17/02/2013,0.0
18/02/2013,0.0
19/02/2013,0.0
20/02/2013,2.6
21/02/2013,6.8
22/02/2013,4.8
23/02/2013,1.4
24/02/2013,17.2
25/02/2013,7.8
26/02/2013,3.8
27/02/2013,0.0
28/02/2013,0.0
01/03/2013,0.0
02/03/2013,0.0
03/03/2013,0.0
04/03/2013,0.0
05/03/2013,0.0
06/03/2013,21.6
07/03/2013,18.2
08/03/2013,11.0
09/03/2013,26.2
10/03/2013,21.2
11/03/2013,24.8
12/03/2013,22.2
13/03/2013,29.8
14/03/2013,1.4
15/03/2013,0.0
16/03/2013,0.0
17/03/2013,0.0
18/03/2013,69.0
19/03/2013,20.8
20/03/2013,0.0
21/03/2013,10.4
22/03/2013,0.0
23/03/2013,0.0
24/03/2013,10.2
25/03/2013,1.4
26/03/2013,6.8
